"No.","Time","Source","Destination","Protocol","Length","Info"
"853","20.232197","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"854","20.232198","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"855","20.232198","74.125.233.96","172.16.165.165","TLSv1","779","Application Data"
"856","20.232227","172.16.165.165","74.125.233.96","TCP","54","49447  >  443 [ACK] Seq=644 Ack=59904 Win=63515 Len=0"
"857","20.337771","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"858","20.337772","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"859","20.337772","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"860","20.337773","74.125.233.96","172.16.165.165","TLSv1","1094","Application Data"
"861","20.337773","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"862","20.337811","172.16.165.165","74.125.233.96","TCP","54","49447  >  443 [ACK] Seq=644 Ack=66679 Win=64240 Len=0"
"863","20.338531","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"864","20.338532","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"865","20.338542","172.16.165.165","74.125.233.96","TCP","54","49447  >  443 [ACK] Seq=644 Ack=69389 Win=64240 Len=0"
"866","20.346213","74.125.233.96","172.16.165.165","TLSv1","1167","Application Data"
"867","20.400862","172.16.165.165","74.125.233.100","TCP","66","49448  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"868","20.402688","172.16.165.165","82.150.140.30","HTTP","350","GET /favicon.ico HTTP/1.1 "
"869","20.403138","82.150.140.30","172.16.165.165","TCP","60","80  >  49438 [ACK] Seq=9981 Ack=1059 Win=64240 Len=0"
"870","20.409381","172.16.165.165","74.125.233.96","TLSv1","507","Application Data"
"871","20.409596","74.125.233.96","172.16.165.165","TCP","60","443  >  49446 [ACK] Seq=30288 Ack=1081 Win=64240 Len=0"
"872","20.410154","172.16.165.165","172.16.165.2","DNS","75","Standard query 0x33de A 24corp-shop.com"
"873","20.446254","74.125.233.96","172.16.165.165","TCP","1167","[TCP Retransmission] 443  >  49447 [PSH, ACK] Seq=69389 Ack=644 Win=64240 Len=1113"
"874","20.446272","172.16.165.165","74.125.233.96","TCP","54","49447  >  443 [ACK] Seq=644 Ack=70502 Win=63127 Len=0"
"875","20.924410","74.125.233.100","172.16.165.165","TCP","60","443  >  49448 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"876","20.924459","172.16.165.165","74.125.233.100","TCP","54","49448  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"877","20.924851","74.125.233.96","172.16.165.165","TLSv1","1403","Application Data"
"878","20.925032","172.16.165.165","74.125.233.100","SSLv2","126","Client Hello"
"879","20.925165","74.125.233.100","172.16.165.165","TCP","60","443  >  49448 [ACK] Seq=1 Ack=73 Win=64240 Len=0"
"880","20.925777","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"881","20.925778","74.125.233.96","172.16.165.165","TLSv1","1397","Application Data"
"882","20.925778","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"883","20.925779","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"884","20.925794","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=37045 Win=64240 Len=0"
"885","20.926689","74.125.233.96","172.16.165.165","TLSv1","1391","Application Data"
"886","20.927013","74.125.233.96","172.16.165.165","TLSv1","1403","Application Data"
"887","20.927024","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=39731 Win=64240 Len=0"
"888","20.927596","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"889","20.927596","74.125.233.96","172.16.165.165","TLSv1","1397","Application Data"
"890","20.927606","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=42429 Win=64240 Len=0"
"891","20.927845","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"892","20.927845","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"893","20.927847","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"894","20.927847","74.125.233.96","172.16.165.165","TLSv1","1070","Application Data"
"895","20.927863","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=47825 Win=63224 Len=0"
"896","20.928084","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"897","20.928085","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"898","20.928085","74.125.233.96","172.16.165.165","TLSv1","1199","Application Data"
"899","20.928096","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=51890 Win=59159 Len=0"
"900","20.954744","172.16.165.165","74.125.233.96","TCP","54","[TCP Window Update] 49446  >  443 [ACK] Seq=1081 Ack=51890 Win=62631 Len=0"
"901","20.954985","172.16.165.165","74.125.233.96","TCP","54","[TCP Window Update] 49446  >  443 [ACK] Seq=1081 Ack=51890 Win=64240 Len=0"
"902","21.093629","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"903","21.094094","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"904","21.094106","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=54600 Win=64240 Len=0"
"905","21.206760","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"906","21.206762","82.150.140.30","172.16.165.165","TCP","327","80  >  49438 [PSH, ACK] Seq=9981 Ack=1059 Win=64240 Len=273 [TCP segment of a reassembled PDU]"
"907","21.206762","172.16.165.2","172.16.165.165","DNS","91","Standard query response 0x33de A 24corp-shop.com A 188.225.73.100"
"908","21.207465","172.16.165.165","188.225.73.100","TCP","66","49449  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"909","21.207585","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=10254 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"910","21.207611","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=11609 Win=64240 Len=0"
"911","21.207764","82.150.140.30","172.16.165.165","TCP","1514","80  >  49438 [ACK] Seq=11609 Ack=1059 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"912","21.207765","82.150.140.30","172.16.165.165","TCP","1304","80  >  49438 [PSH, ACK] Seq=13069 Ack=1059 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"913","21.207765","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=14319 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"914","21.207766","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=15674 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"915","21.207786","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=17029 Win=64240 Len=0"
"916","21.207873","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=17029 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"917","21.207873","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=18384 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"918","21.207900","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=19739 Win=61530 Len=0"
"919","21.208185","172.16.165.165","188.225.73.100","TCP","66","49450  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"920","21.208407","172.16.165.165","82.150.140.30","TCP","54","[TCP Window Update] 49438  >  80 [ACK] Seq=1059 Ack=19739 Win=64240 Len=0"
"921","21.215071","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=19739 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"922","21.216744","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"923","21.216744","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"924","21.216767","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=58665 Win=64240 Len=0"
"925","21.217373","74.125.233.100","172.16.165.165","TLSv1","1409","Server Hello"
"926","21.315059","82.150.140.30","172.16.165.165","TCP","1409","[TCP Retransmission] 80  >  49438 [PSH, ACK] Seq=19739 Ack=1059 Win=64240 Len=1355"
"927","21.315077","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=21094 Win=62885 Len=0"
"928","21.317426","74.125.233.100","172.16.165.165","TCP","1409","[TCP Retransmission] 443  >  49448 [PSH, ACK] Seq=1 Ack=73 Win=64240 Len=1355"
"929","21.317435","172.16.165.165","74.125.233.100","TCP","54","49448  >  443 [ACK] Seq=73 Ack=1356 Win=62885 Len=0"
"930","21.355423","74.125.233.100","172.16.165.165","TCP","1514","443  >  49448 [ACK] Seq=1356 Ack=73 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"931","21.355424","74.125.233.100","172.16.165.165","TLSv1","746","Certificate, Server Key Exchange, Server Hello Done"
"932","21.355451","172.16.165.165","74.125.233.100","TCP","54","49448  >  443 [ACK] Seq=73 Ack=3508 Win=64240 Len=0"
"933","21.356161","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"934","21.356162","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"935","21.356174","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=61375 Win=64240 Len=0"
"936","21.356249","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"937","21.356250","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"938","21.356256","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=64085 Win=64240 Len=0"
"939","21.360875","172.16.165.165","74.125.233.100","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"940","21.360930","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"941","21.360930","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"942","21.360937","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=66795 Win=64240 Len=0"
"943","21.360976","74.125.233.100","172.16.165.165","TCP","60","443  >  49448 [ACK] Seq=3508 Ack=207 Win=64240 Len=0"
"944","21.379912","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"945","21.380340","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"946","21.380350","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=69505 Win=64240 Len=0"
"947","21.380624","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"948","21.380625","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"949","21.380634","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=72215 Win=64240 Len=0"
"950","21.380813","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"951","21.380813","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data, Application Data"
"952","21.380814","74.125.233.96","172.16.165.165","TCP","1304","443  >  49446 [PSH, ACK] Seq=75030 Ack=1081 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"953","21.380820","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=76280 Win=64240 Len=0"
"954","21.501211","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"955","21.501212","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"956","21.501212","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"957","21.501212","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data, Application Data"
"958","21.501213","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"959","21.501240","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=83055 Win=64240 Len=0"
"960","21.646358","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"961","21.646359","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"962","21.646395","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=85765 Win=64240 Len=0"
"963","21.647287","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"964","21.647288","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"965","21.647288","74.125.233.96","172.16.165.165","TLSv1","1199","Application Data"
"966","21.647309","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=89830 Win=64240 Len=0"
"967","21.675232","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"968","21.675295","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=21094 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"969","21.718523","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=22449 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"970","21.718545","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=23804 Win=64240 Len=0"
"971","21.718817","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=23804 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"972","21.719204","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=25159 Ack=1059 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"973","21.719214","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=26514 Win=64240 Len=0"
"974","21.775301","74.125.233.96","172.16.165.165","TCP","1409","[TCP Retransmission] 443  >  49446 [PSH, ACK] Seq=89830 Ack=1081 Win=64240 Len=1355"
"975","21.775318","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=91185 Win=62885 Len=0"
"976","21.787593","82.150.140.30","172.16.165.165","HTTP","1336","HTTP/1.1 200 OK  (image/vnd.microsoft.icon)"
"977","21.787635","188.225.73.100","172.16.165.165","TCP","60","80  >  49449 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"978","21.787636","188.225.73.100","172.16.165.165","TCP","60","80  >  49450 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"979","21.787667","172.16.165.165","188.225.73.100","TCP","54","49449  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"980","21.787700","172.16.165.165","188.225.73.100","TCP","54","49450  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"981","21.787861","172.16.165.165","188.225.73.100","HTTP","585","GET / HTTP/1.1 "
"982","21.787964","172.16.165.165","188.225.73.100","HTTP","585","GET / HTTP/1.1 "
"983","21.788004","188.225.73.100","172.16.165.165","TCP","60","80  >  49449 [ACK] Seq=1 Ack=532 Win=64240 Len=0"
"984","21.788055","188.225.73.100","172.16.165.165","TCP","60","80  >  49450 [ACK] Seq=1 Ack=532 Win=64240 Len=0"
"985","21.795348","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"986","21.795348","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"987","21.795348","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"988","21.795349","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"989","21.795349","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"990","21.795349","74.125.233.96","172.16.165.165","TLSv1","1199","Application Data"
"991","21.795350","74.125.233.100","172.16.165.165","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"992","21.795350","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"993","21.795350","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"994","21.795374","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=102025 Win=62990 Len=0"
"995","21.809794","172.16.165.165","74.125.233.100","TLSv1","491","Application Data"
"996","21.810443","74.125.233.100","172.16.165.165","TCP","60","443  >  49448 [ACK] Seq=3567 Ack=644 Win=64240 Len=0"
"997","21.888036","82.150.140.30","172.16.165.165","TCP","1336","[TCP Retransmission] 80  >  49438 [PSH, ACK] Seq=26514 Ack=1059 Win=64240 Len=1282"
"998","21.888053","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1059 Ack=27796 Win=62958 Len=0"
"999","21.932365","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1000","21.932668","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1001","21.932677","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=104735 Win=64240 Len=0"
"1002","21.933463","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1003","21.934754","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1004","21.934772","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=107445 Win=64240 Len=0"
"1005","21.935154","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1006","21.935441","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1007","21.935453","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=110155 Win=64240 Len=0"
"1008","21.961302","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1009","21.961897","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1010","21.961911","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=112865 Win=64240 Len=0"
"1011","22.074243","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1012","22.074580","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1013","22.074597","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=115575 Win=64240 Len=0"
"1014","22.082010","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1015","22.082620","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1016","22.082635","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=118285 Win=64240 Len=0"
"1017","22.083415","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1018","22.083846","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"1019","22.083846","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"1020","22.083856","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=122350 Win=64240 Len=0"
"1021","22.083917","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1022","22.184624","74.125.233.96","172.16.165.165","TCP","1409","[TCP Retransmission] 443  >  49446 [PSH, ACK] Seq=122350 Ack=1081 Win=64240 Len=1355"
"1023","22.184645","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=123705 Win=62885 Len=0"
"1024","22.220940","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1025","22.223528","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1026","22.223564","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=126415 Win=64240 Len=0"
"1027","22.223858","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1028","22.224502","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1029","22.224523","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=129125 Win=64240 Len=0"
"1030","22.224704","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"1031","22.224705","74.125.233.96","172.16.165.165","TLSv1","1304","Application Data"
"1032","22.224712","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=131835 Win=64240 Len=0"
"1033","22.224761","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1034","22.224940","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"1035","22.224940","74.125.233.100","172.16.165.165","TLSv1","1403","Application Data"
"1036","22.224950","172.16.165.165","74.125.233.96","TCP","54","49446  >  443 [ACK] Seq=1081 Ack=134545 Win=64240 Len=0"
